
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0058641075
6.1	  0.0058477195
6.2	  0.0039559277
6.3	  0.003535705
6.4	  0.0032385332
6.5	  0.0028329059
6.6	  0.002465034
6.7	  0.0019222875
6.8	  0.0010582599
6.9	  9.320591E-4
7.0	  8.561793E-4
7.1	  8.0374884E-4
7.2	  7.5617427E-4
7.3	  7.101729E-4
7.4	  6.391345E-4
7.5	  5.6928146E-4
7.6	  4.4984656E-4
7.7	  1.09535904E-4
7.8	  9.615583E-6
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.010387004
6.1	  0.010360241
6.2	  0.006721184
6.3	  0.005952828
6.4	  0.0054277135
6.5	  0.0047199973
6.6	  0.004085077
6.7	  0.0031483024
6.8	  0.001510835
6.9	  0.0012761535
7.0	  0.001142423
7.1	  0.001061114
7.2	  9.937984E-4
7.3	  9.2973904E-4
7.4	  8.3590305E-4
7.5	  7.4282754E-4
7.6	  5.8605307E-4
7.7	  1.3892275E-4
7.8	  1.1309485E-5
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.010387004
6.1	  0.010360241
6.2	  0.006721184
6.3	  0.005952828
6.4	  0.0054277135
6.5	  0.0047199973
6.6	  0.004085077
6.7	  0.0031483024
6.8	  0.001510835
6.9	  0.0012761535
7.0	  0.001142423
7.1	  0.001061114
7.2	  9.937984E-4
7.3	  9.2973904E-4
7.4	  8.3590305E-4
7.5	  7.4282754E-4
7.6	  5.8605307E-4
7.7	  1.3892275E-4
7.8	  1.1309485E-5
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


