Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.1,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.2,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.3,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.4,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.5,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.6,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.7,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.8,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
6.9,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
7.0,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
7.1,2.7412834E-4,2.5240227E-4,2.723972E-4,1.0792186,2.0E-5,0.0027379042,0.0025211885,0.0025511128,1.0118692,3.0E-5
7.2,2.7368523E-4,2.519408E-4,2.7193574E-4,1.0793637,2.0E-5,0.0027334841,0.0025165842,0.0025465086,1.0118909,3.0E-5
7.3,2.7268266E-4,2.5089315E-4,2.7088815E-4,1.0796952,2.0E-5,0.002723483,0.0025061315,0.0025360563,1.0119406,3.0E-5
7.4,2.718476E-4,2.5001742E-4,2.7001242E-4,1.0799744,2.0E-5,0.002715153,0.0024973939,0.002527319,1.0119826,3.0E-5
7.5,2.67255E-4,2.4521223E-4,2.6520735E-4,1.081542,2.0E-5,0.0026693381,0.0024494485,0.0024793749,1.0122176,3.0E-5
7.6,2.5458392E-4,2.3190459E-4,2.5189994E-4,1.0862224,2.0E-5,0.0025429246,0.0023166565,0.002346587,1.0129197,3.0E-5
7.7,2.1304579E-4,1.8830119E-4,1.982993E-4,1.0530964,1.0E-5,0.0021284167,0.00188144,0.0018914213,1.005305,1.0E-5
7.8,1.3276201E-4,1.1067669E-4,1.1067669E-4,1.0,0.0,0.0013268272,0.0011062203,0.0011062203,1.0,0.0
7.9,2.1746291E-5,1.737203E-5,1.737203E-5,1.0,0.0,2.1744163E-4,1.7370703E-4,1.7370703E-4,1.0,0.0
8.0,4.0654416E-7,2.9655675E-7,2.9655675E-7,1.0,0.0,4.065434E-6,2.9655655E-6,2.9655655E-6,1.0,0.0
