Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.10309498,0.10547853,0.084848486
6.1,0.10309498,0.10547853,0.084848486
6.2,0.08625063,0.088374354,0.073737375
6.3,0.08625063,0.088374354,0.073737375
6.4,0.07759013,0.079584666,0.07070707
6.5,0.07759013,0.079584666,0.07070707
6.6,0.07397767,0.07591413,0.06666667
6.7,0.07198397,0.07388606,0.06464647
6.8,0.070445314,0.07231878,0.06363636
6.9,0.06438874,0.06611677,0.05858586
7.0,0.05844172,0.060022533,0.05151515
7.1,0.053146902,0.054600548,0.045454547
7.2,0.05013363,0.05151123,0.045454547
7.3,0.04260745,0.043773923,0.038383838
7.4,0.03710017,0.038107574,0.034343433
7.5,0.031501416,0.03233534,0.026262626
7.6,0.023859361,0.024441509,0.022222223
7.7,0.014084088,0.014307246,0.008080808
7.8,0.0048994604,0.004841491,0.002020202
7.9,0.0016534155,0.0015062116,0.0
8.0,3.2801426E-4,2.7516397E-4,0.0
