Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6220986,0.35808462,0.5964912
6.1,0.37190548,0.18693468,0.32748538
6.2,0.11969468,0.059638496,0.096491225
6.3,0.095764525,0.049071465,0.078947365
6.4,0.077143535,0.040968418,0.058479533
6.5,0.06334029,0.035037786,0.049707603
6.6,0.044643093,0.027056847,0.040935673
6.7,0.038522035,0.024183262,0.020467836
6.8,0.03315597,0.021780435,0.01754386
6.9,0.022971168,0.01694096,0.0116959065
7.0,0.017300041,0.013042226,0.0116959065
7.1,0.011466527,0.00937937,0.00877193
7.2,0.0043269033,0.0046741636,0.0029239766
7.3,0.0031628762,0.0034717314,0.0
7.4,6.3097733E-4,6.988876E-4,0.0
7.5,3.7647062E-4,4.1534583E-4,0.0
