Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.2438969,0.24068104,0.1754386
6.1,0.2438969,0.24068104,0.1754386
6.2,0.2438969,0.24068104,0.1754386
6.3,0.16972728,0.15544687,0.12280702
6.4,0.16972728,0.15544687,0.12280702
6.5,0.16972728,0.15544687,0.12280702
6.6,0.16972728,0.15544687,0.12280702
6.7,0.16958304,0.15535882,0.12280702
6.8,0.16159704,0.14830701,0.114035085
6.9,0.15971749,0.14647375,0.114035085
7.0,0.15196753,0.13768992,0.10526316
7.1,0.15043104,0.1360788,0.100877196
7.2,0.14581795,0.13131894,0.096491225
7.3,0.11699391,0.102511294,0.07017544
7.4,0.088516355,0.07324641,0.057017542
7.5,0.06834184,0.053902943,0.039473683
7.6,0.0487419,0.038905017,0.01754386
7.7,0.031126674,0.024233213,0.013157895
7.8,0.016231032,0.013185114,0.00877193
7.9,0.0052802125,0.004274107,0.0
8.0,0.0011406228,9.042518E-4,0.0
