Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.53885937,0.5958535,0.34615386
6.1,0.53885937,0.5958535,0.34615386
6.2,0.53885937,0.5958535,0.34615386
6.3,0.53885937,0.5958535,0.34615386
6.4,0.2831483,0.25558892,0.1923077
6.5,0.2831483,0.25558892,0.1923077
6.6,0.25445956,0.22394705,0.16666667
6.7,0.2397156,0.20816287,0.14102565
6.8,0.2391454,0.2077148,0.14102565
6.9,0.21085739,0.17765924,0.115384616
7.0,0.20385017,0.17105596,0.115384616
7.1,0.19661716,0.16464922,0.115384616
7.2,0.18406115,0.15325388,0.102564104
7.3,0.15540625,0.12963717,0.08974359
7.4,0.13100395,0.10920566,0.08974359
7.5,0.090790965,0.07397548,0.012820513
7.6,0.058011778,0.045911215,0.012820513
7.7,0.01565494,0.010486063,0.012820513
7.8,3.027386E-4,2.604207E-4,0.0
