Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.12034932,0.10858713,0.165
6.1,0.12034932,0.10858713,0.154
6.2,0.10290434,0.090426415,0.122
6.3,0.10290434,0.090426415,0.122
6.4,0.09619853,0.08345673,0.11
6.5,0.09234231,0.07945578,0.103
6.6,0.08738375,0.07428069,0.091
6.7,0.08466506,0.07145644,0.083
6.8,0.08117872,0.06786179,0.073
6.9,0.078268014,0.06483747,0.066
7.0,0.07513891,0.061628338,0.058
7.1,0.06916249,0.05687305,0.055
7.2,0.065404184,0.053277273,0.049
7.3,0.061964534,0.050205432,0.044
7.4,0.05909899,0.048281,0.043
7.5,0.054199185,0.044908054,0.037
7.6,0.041997634,0.036891524,0.028
7.7,0.034987677,0.031181637,0.019
7.8,0.027024478,0.025027905,0.014
7.9,0.015162882,0.014774311,0.008
8.0,0.01161178,0.011000234,0.007
8.1,0.0069397017,0.0062544635,0.006
8.2,3.4428958E-4,3.590343E-4,0.0
