Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.37057623,0.42501676,0.21491228
6.1,0.37057623,0.42501676,0.21491228
6.2,0.37057623,0.42501676,0.21491228
6.3,0.37057623,0.42501676,0.21491228
6.4,0.37057623,0.42501676,0.21491228
6.5,0.28432488,0.3332708,0.15350877
6.6,0.28432488,0.3332708,0.15350877
6.7,0.22338533,0.26974502,0.12719299
6.8,0.22338533,0.26974502,0.12719299
6.9,0.19040473,0.23553312,0.10964912
7.0,0.17095083,0.2154703,0.09210526
7.1,0.08711849,0.115024425,0.04385965
7.2,0.061646607,0.081937656,0.02631579
