Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.67052186,0.7244272,0.546
6.1,0.67052186,0.7244272,0.546
6.2,0.67052186,0.7244272,0.546
6.3,0.4005946,0.41483462,0.304
6.4,0.33455,0.34259272,0.251
6.5,0.3264951,0.33415255,0.247
6.6,0.28681317,0.29208854,0.195
6.7,0.27907205,0.28420368,0.187
6.8,0.27253085,0.2771818,0.181
6.9,0.26075318,0.26394835,0.164
7.0,0.2487864,0.25096557,0.148
7.1,0.23425835,0.23526865,0.134
7.2,0.2176602,0.21833466,0.12
7.3,0.19338462,0.19413058,0.103
7.4,0.17839646,0.1792286,0.097
7.5,0.14823145,0.14744377,0.066
7.6,0.13271546,0.13113354,0.061
7.7,0.103028014,0.099151365,0.045
7.8,0.005902799,0.0045152768,0.001
7.9,1.7417852E-4,1.0980361E-4,0.0
