Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.14947799,0.08982009,0.051282052
6.1,0.14947799,0.08982009,0.051282052
6.2,0.14947799,0.08982009,0.051282052
6.3,0.14947799,0.08982009,0.051282052
6.4,0.14947799,0.08982009,0.051282052
6.5,0.14947799,0.08982009,0.051282052
6.6,0.14947799,0.08982009,0.051282052
6.7,0.14947799,0.08982009,0.051282052
6.8,0.14947799,0.08982009,0.051282052
6.9,0.14947799,0.08982009,0.051282052
7.0,0.14947799,0.08982009,0.051282052
7.1,0.121176995,0.057538237,0.0
7.2,0.121176995,0.057538237,0.0
7.3,0.11204533,0.052883897,0.0
7.4,0.06274514,0.034971993,0.0
7.5,0.038384836,0.023000833,0.0
