Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.09324991,0.09647095,0.07158352
6.1,0.09324991,0.09647095,0.07158352
6.2,0.09324991,0.09647095,0.07158352
6.3,0.09324991,0.09647095,0.07158352
6.4,0.055228923,0.057018813,0.04446855
6.5,0.055228923,0.057018813,0.04446855
6.6,0.054453067,0.05622072,0.04446855
6.7,0.040289685,0.041584637,0.03470716
6.8,0.038721114,0.03997436,0.03253796
6.9,0.03321152,0.03431624,0.030368764
7.0,0.025731606,0.026621195,0.022776572
7.1,0.0067589898,0.0069397967,0.007592191
7.2,0.0043696174,0.0044910545,0.0021691974
7.3,0.0016319347,0.0016783773,0.0010845987
