Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.3199734,0.345725,0.2857143
6.1,0.31743455,0.3430358,0.2857143
6.2,0.3109649,0.33561948,0.2857143
6.3,0.30328584,0.3270642,0.2857143
6.4,0.29414177,0.3165539,0.26785713
6.5,0.29036734,0.3124525,0.25
6.6,0.2797758,0.30032447,0.21428572
6.7,0.27319425,0.29281634,0.21428572
6.8,0.26587442,0.28448942,0.21428572
6.9,0.24567382,0.2613618,0.19642857
7.0,0.22261813,0.23410401,0.16071428
7.1,0.18962255,0.19645087,0.10714286
7.2,0.14919099,0.14862427,0.08928572
7.3,0.11593291,0.11172738,0.071428575
7.4,0.09083862,0.08661219,0.05357143
7.5,0.062709,0.060698945,0.035714287
7.6,0.023090394,0.023423763,0.0
7.7,0.0011253492,9.208183E-4,0.0
7.8,5.1968504E-4,4.177482E-4,0.0
7.9,2.9604483E-4,2.1734423E-4,0.0
8.0,1.4929431E-4,1.078756E-4,0.0
8.1,1.8285913E-5,1.4010698E-5,0.0
