Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.06348485,0.06528334,0.035714287
6.1,0.06348485,0.06528334,0.035714287
6.2,0.06348485,0.06528334,0.035714287
6.3,0.06348485,0.06528334,0.035714287
6.4,0.06348485,0.06528334,0.035714287
6.5,0.06348485,0.06528334,0.035714287
6.6,0.06348485,0.06528334,0.035714287
6.7,0.06348485,0.06528334,0.035714287
6.8,0.054402135,0.055906527,0.035714287
6.9,0.053241897,0.054717712,0.035714287
7.0,0.032491036,0.03321155,0.035714287
7.1,0.030933505,0.031611536,0.035714287
7.2,0.029158786,0.029788136,0.035714287
7.3,0.025157921,0.025691682,0.035714287
7.4,0.012876389,0.013144629,0.017857144
7.5,0.007797629,0.007965436,0.0
