Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.40712854,0.040783342,0.028
6.1,0.40712854,0.040783342,0.028
6.2,0.40712854,0.040783342,0.028
6.3,0.40712854,0.040783342,0.028
6.4,0.2558104,0.033500284,0.024
6.5,0.2558104,0.033500284,0.024
6.6,0.21641053,0.032620363,0.023
6.7,0.18503481,0.030768791,0.019
6.8,0.15081243,0.029673284,0.019
6.9,0.12819473,0.028011376,0.019
7.0,0.114823684,0.026504204,0.017
7.1,0.071100496,0.021297857,0.014
7.2,0.043086637,0.007958026,0.007
7.3,0.023426257,0.005177117,0.005
7.4,0.0051309164,0.00253771,0.002
7.5,0.002831823,0.0018094927,0.002
7.6,6.3162576E-4,4.280665E-4,0.001
