Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.041641664,0.04054242,0.05
6.1,0.041641664,0.04054242,0.05
6.2,0.041641664,0.04054242,0.05
6.3,0.041641664,0.04054242,0.05
6.4,0.041641664,0.04054242,0.05
6.5,0.041641664,0.04054242,0.05
6.6,0.041641664,0.04054242,0.05
6.7,0.041641664,0.04054242,0.05
6.8,0.041641664,0.04054242,0.05
6.9,0.041641664,0.04054242,0.05
7.0,0.041401792,0.040298425,0.05
7.1,0.040149316,0.0390235,0.043
7.2,0.03973756,0.038603175,0.043
7.3,0.037848894,0.0366718,0.04
7.4,0.035688255,0.03446437,0.037
7.5,0.03411638,0.032863047,0.035
7.6,0.028864892,0.027519183,0.03
7.7,0.023179898,0.021836633,0.02
7.8,0.013513897,0.012592737,0.011
7.9,0.0021089101,0.0019731976,0.002
8.0,4.06536E-5,3.5102566E-5,0.0
