Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.19119935,0.075103104,0.043
6.1,0.19119935,0.075103104,0.043
6.2,0.19119935,0.075103104,0.043
6.3,0.19119935,0.075103104,0.043
6.4,0.19081722,0.07462291,0.042
6.5,0.19081722,0.07462291,0.042
6.6,0.19065416,0.074417956,0.042
6.7,0.19056097,0.07430112,0.041
6.8,0.19046718,0.07419539,0.041
6.9,0.1903384,0.07405807,0.041
7.0,0.18991564,0.073622756,0.041
7.1,0.18982883,0.07354813,0.04
7.2,0.18946548,0.07321169,0.04
7.3,0.18812498,0.07272338,0.04
7.4,0.18719469,0.07243023,0.04
7.5,0.17572963,0.0702243,0.038
7.6,0.15792322,0.062232994,0.036
7.7,0.13699454,0.04742757,0.029
7.8,0.11922078,0.03639415,0.025
7.9,0.0961354,0.023938252,0.017
8.0,0.07809269,0.017129157,0.013
8.1,0.05096407,0.011352108,0.005
8.2,0.0213846,0.0024037394,0.0
8.3,0.006631146,4.168264E-4,0.0
