Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.26015678,0.2933487,0.215
6.1,0.26015678,0.2933487,0.215
6.2,0.26015678,0.2933487,0.215
6.3,0.26015678,0.2933487,0.215
6.4,0.26015678,0.2933487,0.215
6.5,0.26015678,0.2933487,0.215
6.6,0.21344487,0.24505508,0.175
6.7,0.20966993,0.24122457,0.169
6.8,0.20251153,0.23372234,0.162
6.9,0.16696905,0.19669427,0.13
7.0,0.14146677,0.1635929,0.117
7.1,0.13473414,0.15615118,0.115
7.2,0.10809368,0.12185708,0.098
7.3,0.094120026,0.10529504,0.088
7.4,0.055737175,0.060745567,0.066
7.5,0.052125584,0.05526121,0.061
7.6,0.047699098,0.048780292,0.054
7.7,0.046900064,0.047765773,0.051
7.8,0.043867342,0.04410243,0.047
7.9,0.035954196,0.034863506,0.035
8.0,0.010205568,0.009443581,0.008
8.1,0.004157254,0.002859705,0.003
8.2,0.0012776374,8.7070756E-4,0.001
