Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9883744,0.86638945,1.0
6.1,0.9883744,0.86638945,1.0
6.2,0.9858236,0.8547123,1.0
6.3,0.98056453,0.83604866,1.0
6.4,0.9802817,0.8352795,1.0
6.5,0.96418583,0.79383904,1.0
6.6,0.944232,0.7554218,1.0
6.7,0.93353575,0.7387729,1.0
6.8,0.92823017,0.73119766,1.0
6.9,0.9224587,0.7237461,1.0
7.0,0.9153533,0.71396375,1.0
7.1,0.9069065,0.70244247,1.0
7.2,0.9005954,0.69390726,1.0
7.3,0.87361985,0.6634473,0.9722222
7.4,0.81502223,0.60267663,0.9166667
7.5,0.7237319,0.52482253,0.8333333
7.6,0.6998321,0.50035256,0.79444444
7.7,0.6425865,0.44784582,0.7111111
7.8,0.5156581,0.34814662,0.49444443
7.9,0.3396584,0.21969712,0.26666668
8.0,0.2132593,0.13247246,0.18333334
8.1,0.13596459,0.07959724,0.13333334
8.2,0.10730612,0.061327014,0.1
8.3,0.049783446,0.029589934,0.05
