Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1950497,0.25341305,0.21
6.1,0.1950497,0.25341305,0.21
6.2,0.1950497,0.25341305,0.21
6.3,0.1950497,0.25341305,0.21
6.4,0.1950497,0.25341305,0.21
6.5,0.1950497,0.25341305,0.21
6.6,0.1950497,0.25341305,0.21
6.7,0.1950497,0.25341305,0.21
6.8,0.16521606,0.20979057,0.169
6.9,0.16521606,0.20979057,0.169
7.0,0.09159678,0.096797444,0.084
7.1,0.08097486,0.0819516,0.076
7.2,0.07465147,0.073917516,0.069
7.3,0.047665842,0.046369024,0.041
7.4,0.03052664,0.030193351,0.032
