Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.08016659,0.083368756,0.054
6.1,0.08016659,0.083368756,0.052
6.2,0.07855045,0.08170316,0.051
6.3,0.076553605,0.0796327,0.051
6.4,0.073935315,0.07691416,0.049
6.5,0.07084687,0.07369578,0.045
6.6,0.06654355,0.06920854,0.039
6.7,0.051711306,0.05365655,0.032
6.8,0.043671835,0.045282517,0.027
6.9,0.031563524,0.032676727,0.02
7.0,0.016717907,0.017163925,0.007
7.1,0.013189064,0.013507518,0.005
7.2,0.012691605,0.012995537,0.005
7.3,0.010670369,0.010912435,0.005
7.4,0.00897432,0.009165884,0.004
7.5,0.007797629,0.007965436,0.004
