Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.097339995,0.09431707,0.066
6.1,0.06713648,0.06328554,0.048
6.2,0.06192332,0.0579405,0.045
6.3,0.061215293,0.057211462,0.045
6.4,0.057497337,0.053401392,0.041
6.5,0.055821855,0.051681817,0.04
6.6,0.053979103,0.049789824,0.04
6.7,0.050732344,0.046460543,0.036
6.8,0.048835237,0.044538848,0.035
6.9,0.045878377,0.04171667,0.035
7.0,0.037911575,0.03453972,0.03
7.1,0.032336228,0.029230554,0.025
7.2,0.026243174,0.023350103,0.021
7.3,0.02052895,0.017961904,0.017
7.4,0.015823646,0.013497506,0.012
7.5,0.008975431,0.0071493657,0.007
7.6,0.005804351,0.0044587757,0.004
7.7,4.7564966E-4,4.3647605E-4,0.0
