Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5171756,0.5257128,0.714
6.1,0.5171756,0.5257128,0.714
6.2,0.5171756,0.5257128,0.714
6.3,0.5171756,0.5257128,0.714
6.4,0.5171756,0.5257128,0.714
6.5,0.3745951,0.37248692,0.547
6.6,0.22257915,0.20353645,0.256
6.7,0.22213022,0.2031132,0.256
6.8,0.16447179,0.14142817,0.177
6.9,0.15095122,0.12732345,0.158
7.0,0.13439555,0.11046833,0.132
7.1,0.096257776,0.070407666,0.073
7.2,0.08682386,0.06218041,0.06
7.3,0.07933274,0.055689946,0.051
7.4,0.074577875,0.051714707,0.049
7.5,0.05937688,0.038251106,0.038
7.6,0.053629424,0.034710005,0.036
7.7,0.043438744,0.028126838,0.031
7.8,0.018688116,0.013257637,0.011
7.9,0.011307501,0.007964974,0.004
8.0,0.0060649095,0.0041179536,0.001
8.1,0.003818023,0.0026780737,0.0
8.2,1.4330281E-4,1.2706844E-4,0.0
