Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.40712854,0.42072764,0.234
6.1,0.40712854,0.42072764,0.234
6.2,0.40712854,0.42072764,0.234
6.3,0.40712854,0.42072764,0.234
6.4,0.2558104,0.26095518,0.144
6.5,0.2558104,0.26095518,0.144
6.6,0.21641053,0.2206518,0.121
6.7,0.18503481,0.18851334,0.109
6.8,0.15081243,0.15339725,0.089
6.9,0.12819473,0.1303449,0.079
7.0,0.114823684,0.11675376,0.072
7.1,0.071100496,0.072021544,0.043
7.2,0.043086637,0.043656405,0.025
7.3,0.023426257,0.023736289,0.01
7.4,0.0051309164,0.0051733777,0.004
7.5,0.002831823,0.0028486485,0.003
7.6,6.3162576E-4,6.3539424E-4,0.001
