Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,4.20513E-5,4.8674003E-5,4.8674003E-5,1.0,0.0,1.8020741E-4,2.0858928E-4,2.4858094E-4,1.1917244,4.0E-5,0.0021918174,0.0025371274,0.002577026,1.0157259,4.0E-5
6.1,4.20513E-5,4.8674003E-5,4.8674003E-5,1.0,0.0,1.8020741E-4,2.0858928E-4,2.4858094E-4,1.1917244,4.0E-5,0.0021918174,0.0025371274,0.002577026,1.0157259,4.0E-5
6.2,2.3413893E-5,2.4715584E-5,2.4715584E-5,1.0,0.0,1.0034139E-4,1.0592001E-4,1.4591576E-4,1.3776035,4.0E-5,0.0012209718,0.0012889015,0.00132885,1.0309942,4.0E-5
6.3,2.3413893E-5,2.4715584E-5,2.4715584E-5,1.0,0.0,1.0034139E-4,1.0592001E-4,1.4591576E-4,1.3776035,4.0E-5,0.0012209718,0.0012889015,0.00132885,1.0309942,4.0E-5
6.4,1.6894814E-5,1.6581593E-5,1.6581593E-5,1.0,0.0,7.240433E-5,7.1062255E-5,1.1105941E-4,1.5628468,4.0E-5,8.811662E-4,8.648771E-4,9.048425E-4,1.0462093,4.0E-5
6.5,1.6894814E-5,1.6581593E-5,1.6581593E-5,1.0,0.0,7.240433E-5,7.1062255E-5,1.1105941E-4,1.5628468,4.0E-5,8.811662E-4,8.648771E-4,9.048425E-4,1.0462093,4.0E-5
6.6,1.1910969E-5,1.05396075E-5,1.05396075E-5,1.0,0.0,5.1046012E-5,4.516904E-5,8.516723E-5,1.8855224,4.0E-5,6.21308E-4,5.4980756E-4,5.897856E-4,1.0727128,4.0E-5
6.7,9.1486E-6,7.2094103E-6,7.2094103E-6,1.0,0.0,3.9207694E-5,3.089713E-5,7.089589E-5,2.2945788,4.0E-5,4.7724912E-4,3.7611142E-4,4.160964E-4,1.1063114,4.0E-5
6.8,7.90441E-6,5.7346547E-6,5.7346547E-6,1.0,0.0,3.3875604E-5,2.4576866E-5,6.4575885E-5,2.6275067,4.0E-5,4.1235742E-4,2.9918354E-4,3.391716E-4,1.1336572,4.0E-5
6.9,7.77015E-6,5.5885653E-6,5.5885653E-6,1.0,0.0,3.3300217E-5,2.395078E-5,6.3949825E-5,2.6700516,4.0E-5,4.0535472E-4,2.9156302E-4,3.3155136E-4,1.1371516,4.0E-5
7.0,7.675798E-6,5.4853913E-6,5.4853913E-6,1.0,0.0,3.289586E-5,2.3508615E-5,6.350767E-5,2.701464,4.0E-5,4.004335E-4,2.8618105E-4,3.2616963E-4,1.1397316,4.0E-5
7.1,7.447814E-6,5.2442124E-6,5.2442124E-6,1.0,0.0,3.191881E-5,2.247501E-5,6.247411E-5,2.7797146,4.0E-5,3.8854225E-4,2.7360013E-4,3.135892E-4,1.1461588,4.0E-5
7.2,7.128185E-6,4.9108385E-6,4.9108385E-6,1.0,0.0,3.0549007E-5,2.1046288E-5,6.1045444E-5,2.9005327,4.0E-5,3.7187067E-4,2.562096E-4,2.9619937E-4,1.1560822,4.0E-5
7.3,7.0913875E-6,4.879504E-6,4.879504E-6,1.0,0.0,3.0391306E-5,2.0911999E-5,6.0911163E-5,2.9127374,4.0E-5,3.6995133E-4,2.5457505E-4,2.9456484E-4,1.1570846,4.0E-5
7.4,7.051521E-6,4.8433476E-6,4.8433476E-6,1.0,0.0,3.0220453E-5,2.0757045E-5,6.0756214E-5,2.9270165,4.0E-5,3.6787192E-4,2.5268891E-4,2.926788E-4,1.1582574,4.0E-5
7.5,6.910666E-6,4.7387675E-6,4.7387675E-6,1.0,0.0,2.9616802E-5,2.0308851E-5,6.030804E-5,2.9695446,4.0E-5,3.605249E-4,2.472334E-4,2.8722352E-4,1.1617504,4.0E-5
7.6,6.341753E-6,4.3115992E-6,4.3115992E-6,1.0,0.0,2.7178658E-5,1.8478158E-5,5.847742E-5,3.1646779,4.0E-5,3.3084993E-4,2.2494953E-4,2.6494052E-4,1.1777776,4.0E-5
7.7,3.9205916E-6,2.2466259E-6,2.2466259E-6,1.0,0.0,1.6802427E-5,9.628365E-6,9.628365E-6,1.0,0.0,2.0455034E-4,1.1721978E-4,1.1721978E-4,1.0,0.0
7.8,2.0846227E-7,8.497208E-8,8.497208E-8,1.0,0.0,8.9340944E-7,3.6416603E-7,3.6416603E-7,1.0,0.0,1.0877206E-5,4.4337157E-6,4.4337157E-6,1.0,0.0
7.9,4.4969806E-9,2.2712179E-9,2.2712179E-9,1.0,0.0,1.9272775E-8,9.733791E-9,9.733791E-9,1.0,0.0,2.3464601E-7,1.1850889E-7,1.1850889E-7,1.0,0.0
