Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.72441155,0.7141654,0.68
6.1,0.72441155,0.7141654,0.68
6.2,0.6886575,0.6840037,0.604
6.3,0.6886575,0.6840037,0.604
6.4,0.64782196,0.64982104,0.506
6.5,0.62926733,0.6346135,0.468
6.6,0.6145161,0.62247294,0.439
6.7,0.5851141,0.59781116,0.402
6.8,0.53863204,0.5553699,0.348
6.9,0.52591395,0.5454962,0.334
7.0,0.50166893,0.52464145,0.302
7.1,0.4731205,0.50009894,0.281
7.2,0.4506143,0.4796804,0.262
7.3,0.42568898,0.45515564,0.242
7.4,0.38741925,0.41612315,0.208
7.5,0.36237162,0.39084533,0.186
7.6,0.24266466,0.26500306,0.111
7.7,0.08216513,0.09548886,0.025
7.8,0.013437524,0.015270255,0.006
