Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7306934,0.7286861,0.66
6.1,0.7306934,0.7286861,0.66
6.2,0.67431617,0.67170054,0.613
6.3,0.67431617,0.67170054,0.613
6.4,0.6577882,0.6551911,0.59
6.5,0.65717417,0.6545656,0.59
6.6,0.6488797,0.64624864,0.578
6.7,0.63455766,0.63175344,0.553
6.8,0.59276974,0.5867357,0.498
6.9,0.5684627,0.5605586,0.468
7.0,0.53302133,0.52230847,0.438
7.1,0.50353855,0.49011862,0.408
7.2,0.47269627,0.45634103,0.379
7.3,0.4559364,0.43769148,0.358
7.4,0.43871754,0.41864458,0.347
7.5,0.42175037,0.4009277,0.334
7.6,0.35976326,0.34102628,0.264
7.7,0.28338686,0.26463726,0.188
7.8,0.1678307,0.1512074,0.113
7.9,0.07399828,0.071544245,0.042
8.0,0.029388385,0.030327812,0.017
8.1,0.006935234,0.00720542,0.005
8.2,3.3139822E-4,3.134996E-4,0.0
