Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.2632549,0.27657834,0.128
6.1,0.2632549,0.27657834,0.128
6.2,0.2632549,0.27657834,0.128
6.3,0.2632549,0.27657834,0.128
6.4,0.2632549,0.27657834,0.128
6.5,0.2632549,0.27657834,0.128
6.6,0.2621082,0.27528659,0.125
6.7,0.2621082,0.27528659,0.125
6.8,0.2580946,0.2709549,0.124
6.9,0.25533882,0.26801977,0.121
7.0,0.25177774,0.2641931,0.12
7.1,0.24565583,0.2576005,0.12
7.2,0.2362025,0.24722157,0.118
7.3,0.2220114,0.23129338,0.11
7.4,0.2122487,0.21989973,0.103
7.5,0.18814024,0.192625,0.09
7.6,0.16595201,0.16845083,0.075
7.7,0.102749586,0.09894093,0.036
7.8,0.0058781286,0.004500338,0.002
7.9,1.7417852E-4,1.0980361E-4,0.0
