Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.1,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.2,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.3,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.4,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.5,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.6,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.7,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.8,4.544193E-6,3.833274E-6,0.0,0.0,3.833274E-6,0.0,1.9474966E-5,1.6428217E-5,0.0,0.0,1.6428217E-5,0.0,2.3708193E-4,1.9999551E-4,2.0E-4,1.0000224,2.999755E-4,1.0E-4,0.0023682916,0.001998189,0.0023,1.1510422,0.0023973896,4.0E-4
6.9,4.542225E-6,3.831237E-6,0.0,0.0,3.831237E-6,0.0,1.9466532E-5,1.6419486E-5,0.0,0.0,1.6419486E-5,0.0,2.3697925E-4,1.9988924E-4,2.0E-4,1.0005541,2.9986925E-4,1.0E-4,0.002367267,0.0019971281,0.0023,1.1516538,0.0023963293,4.0E-4
