Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.15897122,0.15650782,0.147
6.1,0.15897122,0.15650782,0.147
6.2,0.15897122,0.15650782,0.147
6.3,0.15897122,0.15650782,0.147
6.4,0.09322424,0.08564198,0.072
6.5,0.09322424,0.08564198,0.072
6.6,0.07219815,0.06356083,0.051
6.7,0.07219815,0.06356083,0.051
6.8,0.06881423,0.0600314,0.049
6.9,0.06871856,0.059931763,0.049
7.0,0.06835252,0.05957471,0.049
7.1,0.06590348,0.057263147,0.048
7.2,0.062291276,0.054078285,0.045
7.3,0.055372886,0.0489242,0.042
7.4,0.052817848,0.04691416,0.042
7.5,0.04595436,0.041068163,0.037
7.6,0.025244303,0.023315024,0.027
7.7,0.020067653,0.018548999,0.023
7.8,0.0127821015,0.011935456,0.015
7.9,0.0021348973,0.0019957232,0.004
8.0,4.06536E-5,3.5102566E-5,0.0
