Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.34804213,0.36813718,0.42929292
6.1,0.34804213,0.36813718,0.42929292
6.2,0.34804213,0.36813718,0.42929292
6.3,0.22433302,0.23357123,0.32828283
6.4,0.22433302,0.23357123,0.32828283
6.5,0.16869958,0.17504835,0.25757575
6.6,0.142067,0.14716087,0.23232323
6.7,0.12168464,0.12586544,0.2
6.8,0.108367816,0.11196386,0.18181819
6.9,0.08787623,0.090639904,0.14848486
7.0,0.08037432,0.0828457,0.13232324
7.1,0.063373,0.065164305,0.0989899
7.2,0.052117042,0.053433195,0.073737375
7.3,0.042997602,0.043909077,0.055555556
7.4,0.034860082,0.03531385,0.047474746
7.5,0.025078988,0.025040695,0.037373737
7.6,0.0131329335,0.012873883,0.024242423
7.7,0.0071983235,0.006940394,0.016161617
7.8,0.0044369586,0.004205282,0.009090909
7.9,0.0012604729,0.0011389917,0.001010101
