Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.8599154,0.87877923,0.83793104
6.1,0.6640339,0.68950015,0.6103448
6.2,0.6640339,0.68950015,0.6103448
6.3,0.56372064,0.5947713,0.52873564
6.4,0.5413682,0.5736033,0.5103448
6.5,0.47245607,0.5066934,0.44252872
6.6,0.42659444,0.46120876,0.40229884
6.7,0.38423568,0.41892913,0.3689655
6.8,0.33890283,0.371195,0.32413793
6.9,0.28803328,0.31700012,0.2689655
7.0,0.24897406,0.27511215,0.22413793
7.1,0.20443717,0.22705677,0.17931035
7.2,0.020721626,0.021616228,0.013793103
7.3,0.00968233,0.009766075,0.004597701
7.4,0.005348828,0.0052672294,0.0034482758
7.5,0.0017843343,0.0017125004,0.0034482758
7.6,1.5906715E-4,1.5283578E-4,0.0011494253
