Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.31233054,0.3554347,0.21
6.1,0.31233054,0.3554347,0.21
6.2,0.31233054,0.3554347,0.21
6.3,0.31233054,0.3554347,0.21
6.4,0.31233054,0.3554347,0.21
6.5,0.27412298,0.3151745,0.178
6.6,0.27412298,0.3151745,0.178
6.7,0.054011483,0.037874516,0.012
6.8,0.05096846,0.035805516,0.012
6.9,0.05096846,0.035805516,0.012
7.0,0.04678761,0.033364393,0.009
7.1,0.03862394,0.027484747,0.008
7.2,0.03458485,0.024492547,0.007
7.3,0.020399636,0.01504104,0.005
