Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.56466347,0.61671203,0.5103448
6.1,0.56466347,0.61671203,0.5103448
6.2,0.56466347,0.61671203,0.5103448
6.3,0.56466347,0.61671203,0.5103448
6.4,0.39518684,0.4276347,0.34252873
6.5,0.39518684,0.4276347,0.34252873
6.6,0.22587518,0.22958452,0.18275861
6.7,0.22563723,0.22933793,0.18275861
6.8,0.19054088,0.1905264,0.14942528
6.9,0.14674352,0.14068022,0.10689655
7.0,0.1359199,0.12925082,0.09885058
7.1,0.115628205,0.10821009,0.077011496
7.2,0.08979652,0.08142881,0.055172414
7.3,0.06243597,0.057810567,0.03448276
7.4,0.02991003,0.028587548,0.01724138
7.5,0.012946002,0.013208271,0.010344828
7.6,0.0064150025,0.0067265816,0.004597701
7.7,0.002145178,0.0022164588,0.0011494253
7.8,7.2552223E-4,7.2798925E-4,0.0
