Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.13702421,0.14605163,0.113131315
6.1,0.13702421,0.14605163,0.113131315
6.2,0.13702421,0.14605163,0.113131315
6.3,0.13702421,0.14605163,0.113131315
6.4,0.13702421,0.14605163,0.113131315
6.5,0.11571067,0.12426808,0.102020204
6.6,0.11571067,0.12426808,0.102020204
6.7,0.10488081,0.113215595,0.09191919
6.8,0.10186735,0.11014531,0.08686869
6.9,0.0958912,0.10405003,0.076767676
7.0,0.09189315,0.09997471,0.07575758
7.1,0.08890177,0.09685931,0.07070707
7.2,0.0705026,0.07781148,0.055555556
7.3,0.06519998,0.07225364,0.05151515
7.4,0.061831895,0.06862121,0.05050505
7.5,0.05188082,0.056142293,0.037373737
7.6,0.046687793,0.049845923,0.032323234
7.7,0.03784359,0.040041223,0.028282829
7.8,0.019882068,0.022329336,0.012121212
7.9,0.004593113,0.0051593524,0.002020202
8.0,0.0027261197,0.0027308771,0.002020202
8.1,0.0020526089,0.0020459266,0.002020202
8.2,3.473524E-4,3.7873574E-4,0.001010101
