Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.38719684,0.4052979,0.31839082
6.1,0.38719684,0.4052979,0.31839082
6.2,0.36668876,0.38361156,0.31034482
6.3,0.36668876,0.38361156,0.31034482
6.4,0.34134257,0.35648906,0.2908046
6.5,0.34134257,0.35648906,0.2908046
6.6,0.3316071,0.34616354,0.28390804
6.7,0.32207096,0.33607712,0.2735632
6.8,0.30373022,0.31648564,0.25862068
6.9,0.29488656,0.30708358,0.24712643
7.0,0.28404364,0.295528,0.23678161
7.1,0.27244657,0.2830824,0.23103449
7.2,0.2643921,0.27442172,0.22413793
7.3,0.25927517,0.2689214,0.21724138
7.4,0.25438258,0.26385716,0.2137931
7.5,0.24154256,0.25048402,0.19770116
7.6,0.20965813,0.2171209,0.16896552
7.7,0.15031424,0.15457332,0.105747126
7.8,0.0799566,0.08032537,0.04942529
7.9,0.051084325,0.050968662,0.033333335
8.0,0.021556953,0.022505341,0.014942529
8.1,0.00391439,0.0040451013,0.004597701
