Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9718382,0.8717441,0.842
6.1,0.9718382,0.8717441,0.842
6.2,0.9712846,0.8702261,0.841
6.3,0.95536816,0.84148777,0.797
6.4,0.9546882,0.84000397,0.794
6.5,0.94257396,0.82166713,0.768
6.6,0.93544793,0.8114303,0.754
6.7,0.9212166,0.7917793,0.724
6.8,0.90369064,0.76921606,0.689
6.9,0.87062424,0.7282932,0.638
7.0,0.837388,0.6911543,0.582
7.1,0.79096365,0.6415197,0.525
7.2,0.73681575,0.5865377,0.466
7.3,0.66648406,0.51892996,0.388
7.4,0.5306387,0.4068063,0.278
7.5,0.029031077,0.028566316,0.011
7.6,0.0068989806,0.006725152,0.004
7.7,0.0025346929,0.0024319373,0.001
7.8,1.6158223E-4,1.4710968E-4,0.0
