Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1915752,0.18980168,0.166
6.1,0.1915752,0.18980168,0.166
6.2,0.1915752,0.18980168,0.166
6.3,0.1915752,0.18980168,0.166
6.4,0.1915752,0.18980168,0.166
6.5,0.1915752,0.18980168,0.166
6.6,0.1915752,0.18980168,0.166
6.7,0.1915752,0.18980168,0.166
6.8,0.1915752,0.18980168,0.166
6.9,0.1915752,0.18980168,0.166
7.0,0.19056298,0.18877064,0.164
7.1,0.1852612,0.18336205,0.153
7.2,0.18351218,0.18157412,0.149
7.3,0.1754511,0.1733086,0.142
7.4,0.16615124,0.16377065,0.132
7.5,0.15933299,0.15681046,0.126
7.6,0.1362297,0.1331806,0.111
7.7,0.11064952,0.10735038,0.086
7.8,0.06576774,0.063301384,0.045
7.9,0.010500169,0.010105814,0.006
8.0,2.0325146E-4,1.8586217E-4,0.0
