Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5195866,0.5306584,0.289
6.1,0.47683355,0.48810393,0.255
6.2,0.47683355,0.48810393,0.255
6.3,0.41052297,0.4212361,0.207
6.4,0.37564966,0.38654542,0.18
6.5,0.29650795,0.3041268,0.136
6.6,0.28668198,0.2941598,0.133
6.7,0.2547878,0.26173022,0.111
6.8,0.22628894,0.23245907,0.1
6.9,0.17605208,0.18080316,0.082
7.0,0.1099111,0.11264317,0.045
7.1,0.0885682,0.090662524,0.035
7.2,0.08019173,0.082065225,0.034
7.3,0.07073786,0.07233502,0.031
7.4,0.06274514,0.06411307,0.027
7.5,0.038384836,0.039245408,0.012
