Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.099440984,0.099909455,0.16363636
6.1,0.099440984,0.099909455,0.16363636
6.2,0.099440984,0.099909455,0.16363636
6.3,0.099440984,0.099909455,0.16363636
6.4,0.099440984,0.099909455,0.16363636
6.5,0.099440984,0.099909455,0.16363636
6.6,0.099440984,0.099909455,0.16363636
6.7,0.099440984,0.099909455,0.16363636
6.8,0.09103347,0.09138757,0.16363636
6.9,0.09070526,0.09105626,0.16363636
7.0,0.09040207,0.09074991,0.16363636
7.1,0.08727181,0.0875867,0.14545454
7.2,0.06364196,0.06351856,0.10909091
7.3,0.05430042,0.05407437,0.07272727
7.4,0.049998682,0.049727555,0.054545455
7.5,0.04389324,0.043549225,0.054545455
7.6,0.03515553,0.03472874,0.036363635
7.7,0.0213513,0.020937283,0.036363635
7.8,0.010306132,0.010025125,0.018181818
7.9,0.002421418,0.0023428013,0.0
8.0,2.0559496E-6,2.083285E-6,0.0
